phrase_id,label,phrase,tokstem,class
7658,0.77778,is a light  fun cheese puff of a movie,  light fun chees puff movi,3
237397,0.5,there , ,2
41307,0.66667,There are times when A Rumor of Angels plays like an extended episode of Touched by an Angel  a little too much dancing  a few too many weeping scenes  but I liked its heart and its spirit,  time rumor angel play like extend episod touch angel littl much danc mani weep scene like heart spirit,3
177866,0.27778,well  just stuff  Watching Scarlet Diva  one is poised for titillation  raw insight or both  Instead  we just get messy anger  a movie as personal therapy,  well stuff watch scarlet diva one pois titil raw insight instead get messi anger movi person therapi,1
134573,0.33333,that takes too long to shake,  take long shake,1
131165,0.47222,recyclable,  recycl,2
82402,0.40278,holiday contraption,  holiday contrapt,2
64262,0.77778,Be prepared to cling to the edge of your seat  tense with suspense  The Ring never lets you off the hook ,  prepar cling edg seat tens suspens ring never let hook,3
177275,0.44443999999999995,untuned instruments,  untun instrument,2
136997,0.5,this movie s,  movi,2
13785,0.8333299999999999,A mostly intelligent  engrossing and psychologically resonant suspenser,  mostli intellig engross psycholog reson suspens,4
173304,0.52778,the s counterculture,  countercultur,2
87341,0.72222,more than enough sentimental catharsis for a satisfying evening at the multiplex,  enough sentiment catharsi satisfi even multiplex,3
189820,0.56944,Wollter and Ms  Seldhal,  wollter Ms seldhal,2
202687,0.19444,is absolutely and completely ridiculous,  absolut complet ridicul,0
107270,0.43056000000000005,Kalesniko,  kalesniko,2
40908,0.38889,Flawed but,  flaw,1
197687,0.65278,easy to swallow ,  easi swallow,3
231687,0.58333,her nomination as best actress even more of a an,  nomin best actress even,2
40134,0.56944,will snicker knowingly,  snicker knowingli,2
209739,0.48611000000000004,previous two,  previou two,2
2622,0.58333,the holocaust escape,  holocaust escap,2
235810,0.30556,slip into hokum,  slip hokum,1
189442,0.45833,Wanker,  wanker,2
112122,0.75,a highly ambitious and personal project,  highli ambiti person project,3
12950,0.58333,what a concept  what,  concept,2
166956,0.44443999999999995,not in the way,  way,2
221208,0.58333, Showtime is nevertheless efficiently amusing for a good while ,  showtim nevertheless effici amus good,2
126963,0.36111,means scary horror movie,  mean scari horror movi,1
28766,0.36111,and relies on predictable plot contrivances,  reli predict plot contriv,1
34211,0.63889,looks there is something worth seeing,  look someth worth see,3
116887,0.52778,chase film,  chase film,2
107583,0.375,Madonna s,  madonna,1
151646,0.55556,a dramatic actor,  dramat actor,2
24726,0.33333,As shaky as the plot is,  shaki plot,1
174287,0.29167,the more irritating cartoons,  irrit cartoon,1
167733,0.5,of the s, ,2
126600,0.51389,make  ,  make,2
223301,0.8472200000000001,Exciting documentary ,  excit documentari,4
55924,0.55556,panache,  panach,2
126954,0.58333,meanders between its powerful moments,  meander power moment,2
232827,0.52778,is there a deeper  more direct connection between these women  one that spans time and reveals meaning,  deeper direct connect women one span time reveal mean,2
47219,0.72222,The primitive force of this film seems to bubble up from the vast collective memory of the combatants ,  primit forc film seem bubbl vast collect memori combat,3
136427,0.66667,the top Japanese animations of recent vintage,  top japanes anim recent vintag,3
201136,0.51389,his ability to startle has been stifled by the very prevalence of the fastforward technology that he so stringently takes to task,  abil startl stifl preval fastforward technolog stringent take task,2
223952,0.68056,If you re part of her targeted audience  you ll cheer ,  part target audienc cheer,3
232536,0.36111,is little else to recommend  Never Again ,  littl els recommend never,1
213575,0.30556,that barely fizzle,  bare fizzl,1
165732,0.625,may be an easy swipe to take,  may easi swipe take,3
106223,0.5,Hewitt,  hewitt,2
214062,0.36111,the Man has taken away your car  your workhours and denied you health insurance,  man taken away car workhour deni health insur,1
167048,0.5,nrelentingly,  nrelentingli,2
223942,0.5,If you re burnt out on It s a Wonderful Life marathons and bored with A Christmas Carol,  burnt wonder life marathon bore christma carol,2
220657,0.125,s Pauly Shore awful,  pauli shore aw,0
14225,0.5,LaissezPasser,  laissezpass,2
33711,0.75,it something any true film addict will want to check,  someth true film addict want check,3
31290,0.5,every frame,  everi frame,2
146652,0.33333,It delivers some chills and sustained unease  but flounders in its quest for Deeper Meaning ,  deliv chill sustain uneas flounder quest deeper mean,1
127848,0.40278,negate,  negat,2
9314,0.097222,of movie that leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics,  movi leav vagu impress nasti aftertast littl clear memori oper mechan,0
135546,0.47222,the immense IMAX screen,  immens imax screen,2
79204,0.55556,espite its familiar subject matter,  espit familiar subject matter,2
114225,0.5,and cell phones,  cell phone,2
176778,0.45833,toys and offers,  toy offer,2
147921,0.30556,One of those movies where you walk out of the theater not feeling cheated exactly  but feeling pandered to  which  in the end  might be all the more infuriating ,  one movi walk theater feel cheat exactli feel pander end might infuri,1
16722,0.54167,of a big family and its trials and tribulations,  big famili trial tribul,2
126294,0.45833,long past,  long past,2
85796,0.65278,laughoutloud way,  laughoutloud way,3
176853,0.38889,tries to seem sincere  and just,  tri seem sincer,1
199642,0.26389,from the writing and direction to the soggy performances ,  write direct soggi perform,1
51134,0.5,embodies,  embodi,2
62461,0.41667, however well intentioned ,  howev well intent,2
48185,0.5,a mask,  mask,2
34391,0.5,masses,  mass,2
132959,0.76389,something poignant about an artist of plus years taking the effort to share his impressions of life and loss and time and art with us,  someth poignant artist plu year take effort share impress life loss time art us,3
14001,0.8333299999999999,Engagingly captures the maddening and magnetic ebb and flow of friendship ,  engagingli captur madden magnet ebb flow friendship,4
173578,0.65278,the brawn  and the brains ,  brawn brain,3
111990,0.68056,a genial romance,  genial romanc,3
180085,0.22221999999999997,ve had the misfortune to watch in quite some time ,  misfortun watch quit time,1
196038,0.38889,communitycollege advertisement,  communitycolleg advertis,1
148103,0.22221999999999997,Pinocchio  It might as well have been Problem Child,  pinocchio might well problem child,1
137034,0.73611,this review lifeaffirming,  review lifeaffirm,3
100307,0.94444,will touch you to the core in a film you will never forget  that you should never forget ,  touch core film never forget never forget,4
234117,0.44443999999999995,night diversion,  night divers,2
119466,0.79167,excellent choice,  excel choic,3
110038,0.34722,The notion of deleting emotion from people,  notion delet emot peopl,1
197990,0.5,equations,  equat,2
53975,0.36111,its script is not,  script,1
126007,0.5,like  say  Treasure Planet,  like say treasur planet,2
166300,0.5,most dangerous parts,  danger part,2
182659,0.11110999999999999,Attal s hangups surrounding infidelity are so oldfashioned and  dare I say  outdated  it s a wonder that he could nt have brought something fresher to the proceedings simply by accident,  attal hangup surround infidel oldfashion dare say outdat wonder could nt brought someth fresher proceed simpli accid,0
18780,0.76389,Chalk it up to my adoration for both De Niro and Murphy,  chalk ador De niro murphi,3
167798,0.56944,of the little things right,  littl thing right,2
25900,0.77778,Khouri then gets terrific performances from them all ,  khouri get terrif perform,3
234848,0.5,owned by its costars  Spader and Gyllenhaal,  own costar spader gyllenha,2
61282,0.65278,s stuff here to like,  stuff like,3
94957,0.625,that will thrill you  touch you and make you,  thrill touch make,3
19948,0.72222,are equally  and admirably  uncommercial,  equal admir uncommerci,3
179635,0.26389,s apparently nothing left to work with  sort of like Michael Jackson s nose ,  appar noth left work sort like michael jackson nose,1
13950,0.55556,Conanesque,  conanesqu,2
52606,0.94444,highly satisfying,  highli satisfi,4
23894,0.88889, the cast and director Stephen Herek s polished direction pour delightfully piquant wine from aged bottles ,  cast director stephen herek polish direct pour delight piquant wine age bottl,4
33107,0.76389,interesting characters,  interest charact,3
15245,0.61111,beloved kids ,  belov kid,3
50866,0.73611,directorial tour de force,  directori tour de forc,3
179129,0.5,you get with Empire is a movie,  get empir movi,2
118048,0.11110999999999999,demonstrate how desperate the makers of this  we re  doingitfor  thecash  sequel were,  demonstr desper maker doingitfor thecash sequel,0
35951,0.65278,people s homes are extensions of themselves,  peopl home extens,3
207877,0.69444,of my greatest pictures  Drunken Master,  greatest pictur drunken master,3
236372,0.52778,that AC will help this movie one bit,  AC help movi one bit,2
165786,0.52778,meal preparation and,  meal prepar,2
176560,0.5,to yawp,  yawp,2
47668,0.5,Women,  women,2
149295,0.5,The director s,  director,2
125869,0.27778,leave us stranded with nothing more than our lesser appetites ,  leav us strand noth lesser appetit,1
167893,0.097222,of very bad special effects,  bad special effect,0
83939,0.66667,is a young artist s thoughtful consideration of fatherhood,  young artist thought consider fatherhood,3
25800,0.9027799999999999,It provides the grand  intelligent entertainment of a superior cast playing smart people amid a compelling plot ,  provid grand intellig entertain superior cast play smart peopl amid compel plot,4
76892,0.59722,color palette,  color palett,2
143735,0.22221999999999997,An incoherent jumble,  incoher jumbl,1
236821,0.5,the dots,  dot,2
5172,0.45833,bizarre comedy and pallid horror,  bizarr comedi pallid horror,2
216889,0.51389,to be measured against Anthony Asquith s acclaimed  screen adaptation,  measur anthoni asquith acclaim screen adapt,2
136384,0.5,the target practice,  target practic,2
42106,0.61111,imagery and,  imageri,3
150520,0.375,Truth to tell  if you ve seen more than halfadozen horror films  there s nothing here you have nt seen before ,  truth tell seen halfadozen horror film noth nt seen,1
6779,0.47222,ghosts,  ghost,2
45105,0.5,E,  E,2
147857,0.125,Oedekerk wrote Patch Adams  for which he should not be forgiven  Why he was given free reign over this project  he wrote  directed  starred and produced  is beyond me ,  oedekerk wrote patch adam forgiven given free reign project wrote direct star produc beyond,0
158796,0.125,falls flat where it should deliver a moral punch ,  fall flat deliv moral punch,0
82646,0.70833,if we re seeing something purer than the real thing,  see someth purer real thing,3
154964,0.33333,been explored previously with better aplomb and sardonic wit,  explor previous better aplomb sardon wit,1
237784,0.52778,to define his hero s background or motivations,  defin hero background motiv,2
96785,0.56944,the strength and sense,  strength sens,2
131028,0.25,rather tired,  rather tire,1
100455,0.63889,with an important message to tell,  import messag tell,3
56890,0.61111,shared by the nation,  share nation,3
224665,0.54167,Lucas  take notes ,  luca take note,2
174614,0.52778,the quickly named Blossom  Bubbles and Buttercup supernatural,  quickli name blossom bubbl buttercup supernatur,2
97333,0.51389,thinness,  thin,2
127315,0.5,more immediate,  immedi,2
75693,0.5,bigger and,  bigger,2
84577,0.79167,is richly detailed  deftly executed and utterly absorbing,  richli detail deftli execut utterli absorb,3
146533,0.31944,It s leaden and predictable  and laughs are lacking ,  leaden predict laugh lack,1
235685,0.16667,should be required to have ushers in the theater that hand you a cup of coffee every few minutes ,  requir usher theater hand cup coffe everi minut,0
22175,0.38889,that even a simple  Goddammit  ,  even simpl goddammit,1
224169,0.65278,It s endearing to hear Madame D refer to her husband as  Jackie   and he does make for excellent company  not least as a selfconscious performer ,  endear hear madam refer husband jacki make excel compani least selfconsci perform,3
129068,0.73611,of the most interesting writerdirectors,  interest writerdirector,3
119434,0.79167,evolves into a gorgeously atmospheric meditation on lifechanging chance encounters,  evolv gorgeous atmospher medit lifechang chanc encount,3
38015,0.61111,the basis of the wisdom,  basi wisdom,3
123340,0.23611,induce sleep,  induc sleep,1
13198,0.125,without beauty or humor,  without beauti humor,0
217722,0.40278,toward melodrama,  toward melodrama,2
127489,0.44443999999999995,most restless,  restless,2
166867,0.18056,no real reason to see it  Wait for video ,  real reason see wait video,0
72847,0.61111,a work of fiction inspired by reallife events ,  work fiction inspir reallif event,3
188815,0.72222,There s an admirable rigor to Jimmy s relentless anger  and to the script s refusal of a happy ending,  admir rigor jimmi relentless anger script refus happi end,3
114582,0.30556,are flat,  flat,1
59143,0.72222,to Haynes  absolute control of the film s mood,  hayn absolut control film mood,3
24700,0.63889,Antwone Fisher  is an earnest  bythenumbers effort by Washington  It wo nt rock any boats but is solid meatandpotatoes filmmaking ,  antwon fisher earnest bythenumb effort washington wo nt rock boat solid meatandpotato filmmak,3
180612,0.30556, dry,  dri,1
216614,0.47222,threw loads of money,  threw load money,2
43512,0.48611000000000004, and bombastic,  bombast,2
48977,0.625,an often intense character study,  often intens charact studi,3
15793,0.56944,flow,  flow,2
224720,0.18056,Manipulative claptrap  a periodpiece movieoftheweek  plain old blarney ,  manipul claptrap periodpiec movieoftheweek plain old blarney,0
34424,0.31944,may not have generated many sparks,  may gener mani spark,1
51596,0.47222,feels the dimming of a certain ambition ,  feel dim certain ambit,2
157457,0.45833,dimmer,  dimmer,2
155945,0.66667,can do something fun tonight,  someth fun tonight,3
208067,0.41667,of the energy,  energi,2
121760,0.40278,has gone before  but several movies have,  gone sever movi,2
238211,0.63889,undoubtedly play well in European markets  where Mr Besson is a brand name  and in Asia  where Ms Shu is an institution,  undoubtedli play well european market Mr besson brand name asia Ms shu institut,3
128307,0.58333,of Day of the Jackal  The French Connection  and Heat,  day jackal french connect heat,2
230724,0.55556,fans of the show should not consider this a diss ,  fan show consid diss,2
106077,0.40278,Grownup quibbles are beside the point here  The little girls understand ,  grownup quibbl besid point littl girl understand,2
118157,0.27778,deteriorates into a protracted,  deterior protract,1
104063,0.43056000000000005,About the best thing you could say about Narc is that it s a rocksolid little genre picture  Whether you like it or not is basically a matter of taste ,  best thing could say narc rocksolid littl genr pictur whether like basic matter tast,2
142151,0.25, does not work ,  work,1
98756,0.52778,trying to grab a lump of PlayDoh,  tri grab lump playdoh,2
121221,0.80556,glorious  gaudy benefit,  gloriou gaudi benefit,4
216643,0.59722,through The Country Bears,  countri bear,2
86392,0.65278,lovely  sad dance,  love sad danc,3
105680,0.61111,Even if the Naipaul original remains the real masterpiece,  even naipaul origin remain real masterpiec,3
74681,0.66667,as famous prima donna Floria Tosca  Roberto Alagna as her lover Mario Cavaradossi  and Ruggero as the villainous  lecherous police chief Scarpia ,  famou prima donna floria tosca roberto alagna lover mario cavaradossi ruggero villain lecher polic chief scarpia,3
55074,0.59722,no Hollywood endings,  hollywood end,2
63999,0.55556,Another love story,  anoth love stori,2
233970,0.5,most of the rest of  Dragonfly,  rest dragonfli,2
105095,0.5,Chris Wedge and screenwriters Michael Berg  Michael J  Wilson,  chri wedg screenwrit michael berg michael J wilson,2
157928,0.31944,drain all the film of its energy,  drain film energi,1
171479,0.5,so sickly sweet  even the eager consumers of Moore s pasteurized,  sickli sweet even eager consum moor pasteur,2
62068,0.58333, kineticallycharged,  kineticallycharg,2
140001,0.80556,winning shot,  win shot,4
71398,0.625,a cinematic touchstone,  cinemat touchston,3
155158,0.70833,better than Pokemon Ever,  better pokemon ever,3
211034,0.33333,seem more like medicine,  seem like medicin,1
200541,0.38889,has fallen,  fallen,1
181439,0.5,, ,2
79773,0.54167,feeling as shaken as Nesbitt s Cooper looks when the bullets stop flying,  feel shaken nesbitt cooper look bullet stop fli,2
177165,0.38889,unencouraging threefold expansion,  unencourag threefold expans,1
117810,0.80556,cutesy romantic tale,  cutesi romant tale,4
174710,0.40278,the scifi front as TV s defunct Cleopatra ,  scifi front TV defunct cleopatra,2
223972,0.75,If you can get past the fantastical aspects and harsh realities of  The Isle  you ll get a sockyouintheeye flick that is a visual tourdeforce and a story that is unlike any you will likely see anywhere else ,  get past fantast aspect harsh realiti isl get sockyouintheey flick visual tourdeforc stori unlik like see anywher els,3
86960,0.45833,me want to find out whether  in this case  that s true,  want find whether case true,2
205991,0.26389,meandering  low on energy  and,  meander low energi,1
103932,0.63889,A subtle  poignant picture of goodness that is flawed  compromised and sad,  subtl poignant pictur good flaw compromis sad,3
34637,0.75,most honest films,  honest film,3
44076,0.61111,A firstclass road movie that proves you can run away from home  but your ego and all your problems go with you,  firstclass road movi prove run away home ego problem go,3
132693,0.48611000000000004,snail s,  snail,2
231868,0.38889,if  gory mayhem  is your idea of a good time,  gori mayhem idea good time,1
163889,0.52778,it otherwise develops,  otherwis develop,2
140783,0.083333,you might soon be looking for a sign  An EXIT sign  that is ,  might soon look sign exit sign,0
177087,0.51389,unbroken,  unbroken,2
239201,0.66667,you took Orwell  Bradbury  Kafka  George Lucas and the Wachowski Brothers and threw them into a blender,  took orwel bradburi kafka georg luca wachowski brother threw blender,3
156005,0.19444,can tickle many a preschooler s fancy  but when it costs a family of four about   to see a film in theaters  why spend money on a dog like this when you can rent a pedigree instead ,  tickl mani preschool fanci cost famili four see film theater spend money dog like rent pedigre instead,0
125889,0.40278,leers,  leer,2
28819,0.5,and surfing,  surf,2
92323,0.59722,served Jews who escaped the Holocaust,  serv jew escap holocaust,2
199232,0.31944,for exploiting the novelty of the ,  exploit novelti,1
114747,0.5,arriving,  arriv,2
31820,0.58333,force and truth,  forc truth,2
47227,0.56944,The quality,  qualiti,2
140434,0.43056000000000005,working women  or at least this working woman ,  work women least work woman,2
191350,0.23611,a sloppy script,  sloppi script,1
83421,0.5,inspired by reallife events,  inspir reallif event,2
110267,0.5,Theatre,  theatr,2
18877,0.5,Four,  four,2
119379,0.52778,ever released by a major film studio,  ever releas major film studio,2
165829,0.40278,meekly,  meekli,2
186216,0.44443999999999995,Mr  Taylor tries to shift the tone to a thriller s rush,  Mr taylor tri shift tone thriller rush,2
34686,0.58333,moves inexorably through its seven day timeframe,  move inexor seven day timefram,2
17756,0.625,those old  s giant creature features ,  old giant creatur featur,3
9869,0.54167,prove,  prove,2
206892,0.33333,negatives,  neg,1
57353,0.68056,still manages at least a decent attempt at meaningful cinema,  still manag least decent attempt meaning cinema,3
83583,0.61111,into the structure of relationships,  structur relationship,3
9659,0.5,pauline,  paulin,2
80745,0.77778,fully engaged supporting cast,  fulli engag support cast,3
34080,0.5,like Roger,  like roger,2
48383,0.88889,a solid buildup  a terrific climax  and some nice chills along the way,  solid buildup terrif climax nice chill along way,4
46807,0.625,Stephen Rea  Aidan Quinn  and Alan Bates play Desmond s legal eagles  and when joined by Brosnan  the sight of this grandiloquent quartet lolling in pretty Irish settings is a pleasant enough thing   tis,  stephen rea aidan quinn alan bate play desmond legal eagl join brosnan sight grandiloqu quartet loll pretti irish set pleasant enough thing ti,3
229611,0.34722,ca nt even do that much,  ca nt even much,1
121281,0.55556,gone for broke,  gone broke,2
22383,0.52778,the wallpaper of his chosen reality  Here  thankfully,  wallpap chosen realiti thank,2
49249,0.56944,as a portrait of the artist as an endlessly inquisitive old man,  portrait artist endlessli inquisit old man,2
215035,0.5,the middle of Chicago s South Side,  middl chicago south side,2
142315,0.23611, it takes what worked last time  repeats it and adds more characters  more stunts  more stuff in attempt to camouflage its sameness ,  take work last time repeat add charact stunt stuff attempt camouflag same,1
103526,0.51389,A different kind,  differ kind,2
97153,0.65278,their romances,  romanc,3
146519,0.34722,It s just disappointingly superficial,  disappointingli superfici,1
174972,0.54167,the videogame series,  videogam seri,2
75701,0.51389,biographical,  biograph,2
158727,0.51389,facilitator,  facilit,2
207961,0.47222,of saying something meaningful about facing death,  say someth meaning face death,2
44304,0.59722,A terrific insider,  terrif insid,2
72736,0.63889,a unique culture,  uniqu cultur,3
609,0.29167,bland,  bland,1
139567,0.5,what the director does next,  director next,2
10649,0.5,span a year divide,  span year divid,2
170324,0.38889,same premise,  premis,1
9685,0.5,permeate vincent,  permeat vincent,2
176064,0.26389,to define his career with but Pinocchio  It might as well have been Problem Child IV,  defin career pinocchio might well problem child IV,1
160843,0.61111,have changed thCentury history,  chang thcenturi histori,3
82740,0.48611000000000004,imply,  impli,2
177084,0.027777999999999997,unbelievably stupid,  unbeliev stupid,0
169336,0.36111,produced such a script  but here s guessing that spray cheese and underarm noises played a crucial role,  produc script guess spray chees underarm nois play crucial role,1
57616,0.5,team for the alltoo,  team alltoo,2
81160,0.5,go around,  go around,2
12100,0.5,they film performances,  film perform,2
177957,0.5,what associations you choose to make,  associ choos make,2
199298,0.5,for skin,  skin,2
31599,0.34722,fights,  fight,1
64282,0.88889,Beautifully crafted  engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic  twisty yarn that will keep them guessing ,  beauti craft engag filmmak attract upscal audienc hungri qualiti nostalg twisti yarn keep guess,4
195437,0.52778,capricious fairytale,  caprici fairytal,2
150303,0.0,This piece of Channel  grade trash is  quite frankly  an insult to the intelligence of the true genre enthusiast ,  piec channel grade trash quit frankli insult intellig true genr enthusiast,0
48477,0.54167,a watchable movie,  watchabl movi,2
182611,0.45833,As selfaware movies go  Who is Cletis Tout ,  selfawar movi go cleti tout,2
204673,0.41667,lags,  lag,2
81919,0.72222,have reinvigorated the romance genre,  reinvigor romanc genr,3
101798,0.22221999999999997,s not enough intelligence  wit or innovation on the screen to attract and sustain an older crowd ,  enough intellig wit innov screen attract sustain older crowd,1
90911,0.54167,pure composition and form ,  pure composit form,2
21302,0.76389,may well be the most comprehensive of these films and also strike closest to the truth,  may well comprehens film also strike closest truth,3
85137,0.75,it succeeds ,  succe,3
114012,0.51389,an epic fourhour Indian musical about a cricket game could be this good,  epic fourhour indian music cricket game could good,2
225618,0.5,Reyes  word processor ,  rey word processor,2
192105,0.13889,aims for the toilet and scores a direct hit,  aim toilet score direct hit,0
33378,0.875,is full of fine performances  led by Josef Bierbichler as Brecht and Monica Bleibtreu as Helene Weigel  his wife ,  full fine perform led josef bierbichl brecht monica bleibtreu helen weigel wife,4
145838,0.38889,Holden Caulfield did it better ,  holden caulfield better,1
15272,0.77778,blessing,  bless,3
6871,0.63889,grandkids,  grandkid,3
109609,0.875,The best thing I can say about this film is that I ca nt wait to see what the director does next ,  best thing say film ca nt wait see director next,4
192990,0.40278,appears as if even the filmmakers did nt know what kind of movie they were making ,  appear even filmmak nt know kind movi make,2
236428,0.54167,that elusive  missing thing,  elus miss thing,2
89186,0.54167,of vintage archive footage,  vintag archiv footag,2
113811,0.625,ambitious and,  ambiti,3
21214,0.5,lick,  lick,2
46283,0.5,My stepdad,  stepdad,2
217919,0.33333,turn away from one another instead of talking,  turn away one anoth instead talk,1
28129,0.18056,adolescent selfabsorption,  adolesc selfabsorpt,0
20616,0.44443999999999995,from feeling repetitious,  feel repetiti,2
228532,0.5,an alien deckhand,  alien deckhand,2
87361,0.69444,more timely in its despairing vision of corruption,  time despair vision corrupt,3
50899,0.51389,distance,  distanc,2
21784,0.51389,pulls his evenhanded ideological ship to their dock for unloading  before he continues his longer journey still ahead,  pull evenhand ideolog ship dock unload continu longer journey still ahead,2
81306,0.59722,grabs you in the dark,  grab dark,2
2551,0.31944,the cannibal,  cannib,1
211287,0.18056,serviceable at worst,  servic worst,0
201970,0.5,in someone screaming,  someon scream,2
223642,0.34722,High Crimes carries almost no organic intrigue as a government  Marinelegal mystery ,  high crime carri almost organ intrigu govern marineleg mysteri,1
31235,0.8333299999999999,even better in hindsight,  even better hindsight,4
157513,0.19444,director are the big problems here,  director big problem,0
89533,0.58333,once it gets rolling,  get roll,2
139576,0.625,what you d expect from a guy,  expect guy,3
1446,0.8333299999999999,it s rare to find a film that dazzles the eye  challenges the brain  and satisfies our lust for fastpaced action ,  rare find film dazzl eye challeng brain satisfi lust fastpac action,4
14019,0.73611,Everytime you think Undercover Brother has run out of steam  it finds a new way to surprise and amuse ,  everytim think undercov brother run steam find new way surpris amus,3
79852,0.8333299999999999,fiery passion,  fieri passion,4
44518,0.81944,An intriguing cinematic omnibus and,  intrigu cinemat omnibu,4
47583,0.8333299999999999,What s so fun about this silly  outrageous  ingenious thriller is the director s talent ,  fun silli outrag ingeni thriller director talent,4
148382,0.5,Sandler  who also executive produces ,  sandler also execut produc,2
15280,0.5,borderlands,  borderland,2
228139,0.5,a series of foster homes,  seri foster home,2
21466,0.44443999999999995,obscure,  obscur,2
226888,0.38889,Upper Teens may get cynical ,  upper teen may get cynic,1
168431,0.56944,our love,  love,2
155821,0.56944,by way,  way,2
24183,0.58333, Conversations  holds its goodwill close,  convers hold goodwil close,2
105259,0.5,Critical Jim,  critic jim,2
186022,0.38889,Mark Wahlberg and Thandie Newton are not Hepburn and Grant  two cinematic icons with chemistry galore ,  mark wahlberg thandi newton hepburn grant two cinemat icon chemistri galor,1
23136,0.5,s life ,  life,2
12695,0.45833,unsaid,  unsaid,2
12255,0.5,thousands,  thousand,2
36245,0.5,put  s  the audience,  put audienc,2
103163,0.27778, The result might look like Vulgar ,  result might look like vulgar,1
198899,0.63889,find an enthusiastic audience among American actionadventure buffs  but the film s interests,  find enthusiast audienc among american actionadventur buff film interest,3
72158,0.8333299999999999,a powerful  drama we ve somehow never seen before,  power drama somehow never seen,4
9104,1.0,nonchalantly freaky and uncommonly pleasurable  warm water may well be the year s best and most unpredictable comedy ,  nonchalantli freaki uncommonli pleasur warm water may well year best unpredict comedi,4
124867,0.63889,it s shot on digital video  whose tiny camera enables Shafer to navigate spaces both large  and small  with considerable aplomb,  shot digit video whose tini camera enabl shafer navig space larg small consider aplomb,3
174223,0.5,the logic of its own world,  logic world,2
27184,0.5,What  Empire,  empir,2
204408,0.5,judgment and,  judgment,2
184791,0.66667,If I stay positive  maybe I can channel one of my greatest pictures  Drunken Master,  stay posit mayb channel one greatest pictur drunken master,3
57221,0.5,sons ,  son,2
90571,0.61111,powerful people,  power peopl,3
208132,0.29167,of the really bad Blair Witch Project,  realli bad blair witch project,1
172913,0.31944,that The Truth About Charlie gets increasingly tiresome,  truth charli get increasingli tiresom,1
211077,0.51389,seems done by the numbers,  seem done number,2
222934,0.5,Chris Rock  ,  chri rock,2
134750,0.5,the Rye,  rye,2
115634,0.5,beacon,  beacon,2
11991,0.40278,the usual thriller,  usual thriller,2
60757,0.51389,re not totally weirded  out by the notion of cinema,  total weird notion cinema,2
4481,0.5,all its excess,  excess,2
217297,0.65278,to rush to the theatre for this one,  rush theatr one,3
31556,0.61111,feel it has to prove anything,  feel prove anyth,3
52676,0.48611000000000004,his usual modus operandi of crucifixion,  usual modu operandi crucifixion,2
110469,0.88889,This is a gorgeous film  vivid with color  music and life  Delight your senses and crash this wedding ,  gorgeou film vivid color music life delight sens crash wed,4
63610,0.625,Abbass s understated,  abbass underst,3
233102,0.16667,it was nt the subject matter that ultimately defeated the film  It was the unfulfilling  incongruous   wait a second  did I miss something  ,  nt subject matter ultim defeat film unfulfil incongru wait second miss someth,0
2398,0.625,stay afloat,  stay afloat,3
40198,0.9027799999999999,with dazzling camerawork  dancing and music,  dazzl camerawork danc music,4
124160,0.30556,is intriguing but quickly becomes distasteful and downright creepy,  intrigu quickli becom distast downright creepi,1
136149,0.52778,the rich and sudden wisdom,  rich sudden wisdom,2
88470,0.66667,of characterdriven storytelling,  characterdriven storytel,3
89094,0.38889,of the tortured and selfconscious material,  tortur selfconsci materi,1
89769,0.5,oscura,  oscura,2
36297,0.77778,quirky charm,  quirki charm,3
66615,0.56944,It s not just a feelgood movie  it s a feel movie  You feel good  you feel sad  you feel pissed off  but,  feelgood movi feel movi feel good feel sad feel piss,2
52066,0.72222,gentle laughs and equally gentle sentiments on the button  just as easily as their counterparts anywhere else in the world,  gentl laugh equal gentl sentiment button easili counterpart anywher els world,3
28235,0.5,along the way,  along way,2
164473,0.36111,know subtle characterization,  know subtl character,1
133293,0.34722,stifles creativity and allows the film to drag on for nearly three hours,  stifl creativ allow film drag nearli three hour,1
25184,0.51389,Ecclesiastes,  ecclesiast,2
66622,0.68056,It s not like having a real film of Nijinsky  but at least it s better than that eponymous  biopic that used soap in the places where the mysteries lingered ,  like real film nijinski least better eponym biopic use soap place mysteri linger,3
11582,0.52778,the long line,  long line,2
203595,0.77778,is to be mesmerised ,  mesmeris,3
41940,0.63889,fine judges both,  fine judg,3
13823,0.68056,A wellmade thriller,  wellmad thriller,3
6750,0.72222,gentle humor  bittersweet pathos,  gentl humor bittersweet patho,3
207516,0.625,of a calculus major at M  I  T ,  calculu major,3
79423,0.5,exchanges,  exchang,2
19108,0.5,Mr  DeMeo,  Mr demeo,2
146462,0.375,It s better than The Phantom Menace  But unless you re an absolute raving Star Wars junkie  it is nt much fun,  better phantom menac unless absolut rave star war junki nt much fun,1
60504,0.55556,writerdirector Anne Fontaine s film is a ghost story  an account of a nervous breakdown  a trip down memory lane  all three or none of the above,  writerdirector ann fontain film ghost stori account nervou breakdown trip memori lane three none,2
76342,0.69444,can move beyond the crimeland action genre,  move beyond crimeland action genr,3
155194,0.44443999999999995,beyond comic book status,  beyond comic book statu,2
142065,0.34722, afterhours loopiness to it ,  afterhour loopi,1
29372,0.375,bags,  bag,1
50751,0.75,delivers more goodies than lumps of coal,  deliv goodi lump coal,3
