phrase_id,label,phrase,tokstem,class
199527,0.5,from Brooklyn,  brooklyn,2
22717,0.27778,war that ensues,  war ensu,1
41054,0.625,Jules and,  jule,3
92405,0.72222,sexy  funny and touching ,  sexi funni touch,3
31358,0.51389,expects from current teen fare,  expect current teen fare,2
192560,0.11110999999999999,an extended dialogue exercise in Retard ,  extend dialogu exercis retard,0
21212,0.44443999999999995,leave Justine,  leav justin,2
162496,0.47222,involving the CIA and a lost U  S  satellite,  involv cia lost U satellit,2
78273,0.23611,disjointed,  disjoint,1
218126,0.44443999999999995,undergo,  undergo,2
47934,0.61111,a decent attempt,  decent attempt,3
75936,0.69444,bright and,  bright,3
47592,0.66667,What Time Is It There  should be seen at the very least for its spasms of absurdist humor,  time seen least spasm absurdist humor,3
106401,0.34722,I ve had more interesting  and  dare I say  thematically complex  bowel movements than this longontheshelf  pointandshoot exercise in gimmicky crime drama ,  interest dare say themat complex bowel movement longontheshelf pointandshoot exercis gimmicki crime drama,1
126860,0.5,matter who runs them,  matter run,2
105010,0.25,Carvey s  characters are both overplayed and exaggerated,  carvey charact overplay exagger,1
214760,0.25,the halflit  sometimes creepy intimacy of college dorm rooms  a subtlety that makes the silly  overthetop coda especially disappointing,  halflit sometim creepi intimaci colleg dorm room subtleti make silli overthetop coda especi disappoint,1
107291,0.5,Kevin Smith ,  kevin smith,2
180219,0.29167, The film s  taste for  shock humor  will wear thin on all,  film tast shock humor wear thin,1
179657,0.33333,s been responsible for putting together any movies of particular value or merit,  respons put togeth movi particular valu merit,1
148954,0.55556,Sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects ,  sustain dreamlik glide success cheesi coincid voluptu cheap effect,2
74303,0.81944,are breathtaking,  breathtak,4
228086,0.041667,a plotline that s as lumpy as twoday old porridge  the filmmakers  paws  sad to say  were all over this  unbearable  project ,  plotlin lumpi twoday old porridg filmmak paw sad say unbear project,0
199581,0.58333,from beyond the grave  framework is even remotely new or interesting,  beyond grave framework even remot new interest,2
85863,0.30556,leave your date behind for this one,  leav date behind one,1
86964,0.34722,meandering ending,  meander end,1
106047,0.5,Graceland,  graceland,2
114938,0.59722,as interesting,  interest,2
59119,0.375,tics and,  tic,1
234280,0.59722,of John Pogue  the Yale grad who previously gave us  The Skulls ,  john pogu yale grad previous gave us skull,2
39248,0.5,to observe the inequities in the death penalty  not just the inherent immorality,  observ inequ death penalti inher immor,2
68518,0.76389,Rubbo s humorously tendentious intervention into the whowroteShakespeare controversy ,  rubbo humor tendenti intervent whowroteshakespear controversi,3
122351,0.5,his latest feature  R Xmas ,  latest featur R xma,2
154601,0.33333,banal script,  banal script,1
197515,0.56944,dream world,  dream world,2
10974,0.16667,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes ,  taylor appear blown entir budget soundtrack right noth left joke,0
141721,0.54167,ve always dreamed of attending Cannes,  alway dream attend cann,2
5506,0.25,charged with loitering  so much on view  so little to offer,  charg loiter much view littl offer,1
52897,0.55556,in a way that makes most American love stories look downright unfree,  way make american love stori look downright unfre,2
168506,0.23611,overall blandness,  overal bland,1
220120,0.25,would require the patience of Job to get through this interminable  shapeless documentary about the swinging subculture ,  would requir patienc job get intermin shapeless documentari swing subcultur,1
105530,0.73611,Drama of temptation  salvation and good intentions is a thoughtful examination of faith  love and power ,  drama temptat salvat good intent thought examin faith love power,3
30248,0.51389,colors,  color,2
202332,0.5,interested  or,  interest,2
185532,0.59722,Just a Kiss wants desperately to come off as a fanciful film about the typical problems of average people  But it is set in a world that is very  very far from the one most of us inhabit ,  kiss want desper come fanci film typic problem averag peopl set world far one us inhabit,2
74253,0.75,approach to the workplace romantic comedy ,  approach workplac romant comedi,3
220902,0.013888999999999999,s no disguising this as one of the worst films of the summer ,  disguis one worst film summer,0
137691,0.31944,to keel over,  keel,1
118144,0.38889,despite being noticeably derivative of Goodfellas and at least a half dozen other troubleintheghetto flicks,  despit notic deriv goodfella least half dozen troubleintheghetto flick,1
68502,0.5,Romantic comedy and,  romant comedi,2
192002,0.375,adolescence difficult to wade through,  adolesc difficult wade,1
154303,0.36111,asinine  twist ,  asinin twist,1
12101,0.11110999999999999,they may  lawrence unleashes his trademark misogyny  er  comedy  like a human volcano or an overflowing septic tank  take your pick,  may lawrenc unleash trademark misogyni er comedi like human volcano overflow septic tank take pick,0
231134,0.63889,get the enjoyable basic minimum,  get enjoy basic minimum,3
213897,0.45833,that there is really only one movie s worth of decent gags to be gleaned from the premise,  realli one movi worth decent gag glean premis,2
192109,0.5,aircraft,  aircraft,2
85074,0.29167,it is that it does nt give a damn,  nt give damn,1
156759,0.48611000000000004,consumeradvice bottom line,  consumeradvic bottom line,2
67761,0.73611,Nair does nt use  Monsoon Wedding  to lament the loss of culture,  nair nt use monsoon wed lament loss cultur,3
134676,0.51389,the BaaderMeinhof Gang  only,  baadermeinhof gang,2
216498,0.5,this summer s,  summer,2
1123,0.5,grocery lists and,  groceri list,2
15435,0.41667,coarseness,  coars,2
225918,0.5,Spider  and  Snake ,  spider snake,2
30380,0.5,continental,  continent,2
107305,0.55556,Killed My Father would be a rarity in Hollywood,  kill father would rariti hollywood,2
43283,0.80556,s no denying the fun of watching De Niro and Crystal having fun,  deni fun watch De niro crystal fun,4
31324,0.5,examine class conflict,  examin class conflict,2
13361,0.5,you could nap for an hour and not miss a thing,  could nap hour miss thing,2
77343,0.41667,conventional material,  convent materi,2
106190,0.5,Haynes  like Sirk  but differently ,  hayn like sirk differ,2
166040,0.55556,missed her,  miss,2
147469,0.5,Mohawk,  mohawk,2
215709,0.56944,the subject of love headon,  subject love headon,2
27630,0.56944,a little more,  littl,2
124370,0.055555999999999994,is nothing compared to the movie s contrived  lame screenplay and listless direction ,  noth compar movi contriv lame screenplay listless direct,0
68768,0.5,Shot,  shot,2
88306,0.61111,of a certain outr sexual practice,  certain outr sexual practic,3
156210,0.26389,cheats on itself and retreats to comfortable,  cheat retreat comfort,1
78839,0.76389,elevates the material above pat inspirational status and gives it a sturdiness and solidity that we ve long associated with Washington the actor,  elev materi pat inspir statu give sturdi solid long associ washington actor,3
212317,0.51389,spends more time with Schneider than with newcomer McAdams  even though her performance is more interesting  and funnier  than his,  spend time schneider newcom mcadam even though perform interest funnier,2
19770,0.75,an uncommonly human character  an almost reallive girl complete with trouble and hope,  uncommonli human charact almost realliv girl complet troubl hope,3
88357,0.27778,of a selfdestructive man,  selfdestruct man,1
108123,0.69444,Often shocking but ultimately worthwhile exploration,  often shock ultim worthwhil explor,3
229988,0.40278,could have been worse ,  could wors,2
122152,0.55556,her complicated characters,  complic charact,2
63699,0.73611,All in all  a great party ,  great parti,3
135443,0.5,the gangstercrime comedy,  gangstercrim comedi,2
8327,0.29167,lack contrast,  lack contrast,1
130993,0.45833,rap and adolescent posterboy,  rap adolesc posterboy,2
179974,0.18056,s simply unbearable,  simpli unbear,0
227917,0.79167,a frightening and compelling  What if,  frighten compel,3
211376,0.5,shares the first two films  loosejointed structure,  share first two film loosejoint structur,2
14838,0.73611,a splash even greater,  splash even greater,3
141261,0.38889,s been packaged and sold back to us by Hollywood,  packag sold back us hollywood,1
21412,0.68056,nerves and rings true,  nerv ring true,3
77700,0.47222,daneses,  danes,2
208137,0.34722,of the same old crap,  old crap,1
125161,0.44443999999999995,itinerant,  itiner,2
4125,0.63889,a sockyouintheeye,  sockyouintheey,3
35264,0.5,of grief,  grief,2
170303,0.5,sailboaters,  sailboat,2
53936,0.48611000000000004,its impact,  impact,2
182841,0.34722,Blessed with a searing lead performance by Ryan Gosling  Murder by Numbers   the movie is powerful and provocative  It s also built on a faulty premise  one it follows into melodrama and silliness ,  bless sear lead perform ryan gosl murder number movi power provoc also built faulti premis one follow melodrama silli,1
45285,0.23611,Forgettable horror,  forgett horror,1
131926,0.5,see the continent,  see contin,2
100119,0.65278,who might otherwise go unnoticed and underappreciated by music fans,  might otherwis go unnot underappreci music fan,3
142512,0.25, the old MIB label stands for Milder Is nt Better,  old mib label stand milder nt better,1
159106,0.23611,film that suffers because of its many excesses ,  film suffer mani excess,1
204344,0.51389,its titular community,  titular commun,2
17239,0.80556,so honest and keenly observed,  honest keenli observ,4
227178,0.5,Witch videocam footage,  witch videocam footag,2
168835,0.44443999999999995,perpetrators,  perpetr,2
181138,0.27778, you d probably turn it off  convinced that you had already seen that movie ,  probabl turn convinc alreadi seen movi,1
237712,0.54167,to a single man s struggle to regain his life  his dignity and his music,  singl man struggl regain life digniti music,2
82059,0.73611,heavyweight film,  heavyweight film,3
221601,0.38889, the old MIB label stands for Milder Is nt Better ,  old mib label stand milder nt better,1
203856,0.16667,it comes off as annoying rather than charming,  come annoy rather charm,0
233870,0.16667,might want to take a reality check before you pay the full ticket price to see  Simone   and consider a DVD rental instead ,  might want take realiti check pay full ticket price see simon consid dvd rental instead,0
71481,0.66667,a cross,  cross,3
167187,0.5,of Dog Day Afternoon,  dog day afternoon,2
219717,0.38889,with cold vengefulness,  cold veng,1
139071,0.65278,virtuosic set pieces,  virtuos set piec,3
86414,0.5,lump,  lump,2
109997,0.8333299999999999,The movie is gorgeously made  but,  movi gorgeous made,4
42481,0.52778,presents his point of view,  present point view,2
61755,0.76389, and intelligent,  intellig,3
29375,0.5,ball,  ball,2
97261,0.36111,they are not enough,  enough,1
126325,0.8472200000000001,looked as beautiful  desirable  even delectable  as it does in Trouble Every Day,  look beauti desir even delect troubl everi day,4
111294,0.54167,Yasujiro,  yasujiro,2
216437,0.23611,this movie is careless and unfocused ,  movi careless unfocus,1
134536,0.375,that reminds at every turn of Elizabeth Berkley s flopping dolphingasm ,  remind everi turn elizabeth berkley flop dolphingasm,1
82315,0.43056000000000005,his series of spectacular belly flops,  seri spectacular belli flop,2
9926,0.16667,put together by some cynical creeps at revolution studios,  put togeth cynic creep revolut studio,0
125232,0.44443999999999995,its diverting grim message,  divert grim messag,2
158297,0.51389,enough ,  enough,2
2486,0.52778,testimony,  testimoni,2
238512,0.33333,we get a stab at soccer hooliganism  a doublebarreled ripoff of Quentin Tarantino s climactic shootout  and Meat Loaf explodes ,  get stab soccer hooligan doublebarrel ripoff quentin tarantino climact shootout meat loaf explod,1
18762,0.5,By, ,2
68267,0.73611,Probes in a lighthearted way the romantic problems of individuals,  probe lightheart way romant problem individu,3
25799,0.73611,It provides an honest look at a community striving to anchor itself in new grounds ,  provid honest look commun strive anchor new ground,3
94226,0.43056000000000005,taught,  taught,2
34479,0.5,might be called Iranian,  might call iranian,2
50650,0.81944,dazzling conceptual feat,  dazzl conceptu feat,4
196163,0.30556,contemptible,  contempt,1
75553,0.69444,believing in something does matter,  believ someth matter,3
212809,0.375,subzero version,  subzero version,1
153701,0.48611000000000004,any subtlety,  subtleti,2
235179,0.47222,rap stars and hood rats,  rap star hood rat,2
101547,0.47222,s a slow study  The action is stilted and the tabloid energy embalmed,  slow studi action stilt tabloid energi embalm,2
72561,0.875,a strong directorial stamp on every frame of this stylish film that is able to visualize schizophrenia but is still confident enough to step back and look at the sick character with a sane eye,  strong directori stamp everi frame stylish film abl visual schizophrenia still confid enough step back look sick charact sane eye,4
49178,0.65278,are pretty valuable,  pretti valuabl,3
227373,0.75, Scratch  is a pretty decent little documentary ,  scratch pretti decent littl documentari,3
67424,0.5,Marker,  marker,2
69009,0.59722,Still  the pulse never disappears entirely  and the picture crosses the finish line winded but still game,  still puls never disappear entir pictur cross finish line wind still game,2
178320,0.23611,why spend money on a dog like this when you can rent a pedigree instead,  spend money dog like rent pedigre instead,1
112961,0.5,a variety of titles,  varieti titl,2
185419,0.25,Jackass lacks aspirations of social upheaval ,  jackass lack aspir social upheav,1
198966,0.63889,firmly believe that a good video game movie is going to show up soon ,  firmli believ good video game movi go show soon,3
104276,0.27778,An empty exercise,  empti exercis,1
151132,0.59722,You get the impression that writer and director Burr Steers knows the territory,  get impress writer director burr steer know territori,2
8319,0.38889,know where all the buttons are  and how to push them,  know button push,1
51796,0.79167,for its elegantly colorful look and sound,  elegantli color look sound,3
121455,0.41667,grouchy,  grouchi,2
196451,0.25,critical backlash,  critic backlash,1
189619,0.5,Whatever about warning kids about the dangers of ouija boards,  whatev warn kid danger ouija board,2
47163,0.5,The movie s relatively simple plot,  movi rel simpl plot,2
153253,0.36111,amid clanging film references that make Jay and Silent Bob s Excellent Adventure seem understated,  amid clang film refer make jay silent bob excel adventur seem underst,1
232973,0.8472200000000001,it s so fascinating you wo nt be able to look away for a second ,  fascin wo nt abl look away second,4
108363,0.5,Pete s screenplay,  pete screenplay,2
13846,0.77778,An experience so engrossing it,  experi engross,3
125366,0.625,its smallness,  small,3
92923,0.66667,so  hopefully  this film will attach a human face to all those little steaming cartons ,  hope film attach human face littl steam carton,3
119798,0.63889,fascinating they may be as history,  fascin may histori,3
236506,0.33333,that not only would subtlety be lost on the target audience,  would subtleti lost target audienc,1
130538,0.11110999999999999,predictable plotting and tiresome histrionics,  predict plot tiresom histrion,0
205522,0.26389,lull you to sleep,  lull sleep,1
58647,0.80556,the remarkable ensemble cast,  remark ensembl cast,4
153000,0.5,again looking for residuals as this officially completes a Good Will Hunting trilogy that was never planned,  look residu offici complet good hunt trilog never plan,2
203641,0.16667,is unconvincing,  unconvinc,0
24975,0.5,Chin,  chin,2
208048,0.5,of the celebrated Irish playwright  poet and drinker,  celebr irish playwright poet drinker,2
238701,0.43056000000000005,who lacked any,  lack,2
157598,0.69444,distinctive or daring,  distinct dare,3
65015,0.94444,Deserves a place of honor,  deserv place honor,4
87529,0.5,movie comedies,  movi comedi,2
173424,0.47222,the Stepford Wives mentality,  stepford wive mental,2
33334,0.5,is based,  base,2
205292,0.375,long gone,  long gone,1
122706,0.5,if possible ,  possibl,2
200238,0.29167,groaners,  groaner,1
140519,0.51389,would be all that interesting,  would interest,2
53233,0.72222,irresistible package,  irresist packag,3
185215,0.38889,It s supposed to be a romantic comedy,  suppos romant comedi,1
139351,0.61111,waycool by a basic  credible compassion,  waycool basic credibl compass,3
121142,0.66667,give it a boost,  give boost,3
112057,0.8333299999999999,a great American adventure and a wonderful film to bring to IMAX,  great american adventur wonder film bring imax,4
89992,0.56944,pace master,  pace master,2
17772,0.625,thunderous,  thunder,3
671,0.30556,can no longer,  longer,1
51628,0.69444,fiercely competitive,  fierc competit,3
14046,0.52778,George Lucas,  georg luca,2
201224,0.40278,his performance as fax,  perform fax,2
148911,0.26389,Suffers from rambling  repetitive dialogue and the visual,  suffer rambl repetit dialogu visual,1
82657,0.31944,if you do nt demand much more than a few cheap thrills from your Halloween entertainment,  nt demand much cheap thrill halloween entertain,1
72894,0.5,able to visualize schizophrenia,  abl visual schizophrenia,2
189602,0.33333,What should have been a painless timekiller becomes instead a grating endurance test ,  painless timekil becom instead grate endur test,1
16695,0.68056,obviously struck a responsive chord with many South Koreans,  obvious struck respons chord mani south korean,3
78098,0.63889,develops a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times,  develop startl stori work detail person portrait rather frighten examin modern time,3
48413,0.80556,a surprisingly cinematic experience,  surprisingli cinemat experi,4
63777,0.73611,Ambitious,  ambiti,3
16720,0.5,of Two Weddings and a Funeral,  two wed funer,2
220551,0.5,s sociology  pop culture or,  sociolog pop cultur,2
125740,0.47222,languid romanticism,  languid romantic,2
233336,0.25,leads to suicide attempts and tragic deaths,  lead suicid attempt tragic death,1
118390,0.52778,distinguish it,  distinguish,2
203154,0.36111,is nt a very,  nt,1
10041,0.59722,reconciliation,  reconcili,2
219608,0.51389,wisecracker,  wisecrack,2
221710,0.36111, you need a constant influx of liquid just to get through it ,  need constant influx liquid get,1
225439,0.22221999999999997,Personal Velocity has a nofrills docuDogma plainness ,  person veloc nofril docudogma plain,1
106275,0.66667,Hollywood has crafted a solid formula for successful animated movies ,  hollywood craft solid formula success anim movi,3
77921,0.8472200000000001,delightful work,  delight work,4
214998,0.44443999999999995,the making of this movie,  make movi,2
187151,0.5,Scoob and Shag,  scoob shag,2
183662,0.38889,Elling and Kjell Bjarne become symbolic characters whose actions are supposed to relate something about the naf s encounter with the world ,  ell kjell bjarn becom symbol charact whose action suppos relat someth naf encount world,1
71004,0.375,With lesser talents  High Crimes would be entertaining,  lesser talent high crime would entertain,1
212161,0.27778,some sort of Martha Stewart decorating program run amok,  sort martha stewart decor program run amok,1
43476,0.5, Mr  Kaufman and,  Mr kaufman,2
49252,0.38889,as a tarantula  Helga,  tarantula helga,1
222123,0.8333299999999999,A well paced and satisfying little drama that deserved better than a  directtovideo  release ,  well pace satisfi littl drama deserv better directtovideo releas,4
4348,0.29167,about rubbo s dumbeddown tactics,  rubbo dumbeddown tactic,1
188355,0.5,The modernday characters,  modernday charact,2
37476,0.75,supercharged,  supercharg,3
162881,0.29167,is falling flat  as the stalker does nt do much stalking,  fall flat stalker nt much stalk,1
154398,0.45833,at stereotypes,  stereotyp,2
209782,0.125,profoundly stupid affair,  profoundli stupid affair,0
89351,0.61111,on Dave Barry s popular book of the same name,  dave barri popular book name,3
122678,0.5,if BA  Murdock and rest of the ATeam were seen giving chase in a black and red van,  BA murdock rest ateam seen give chase black red van,2
224620,0.69444,Like Schindler s List,  like schindler list,3
55397,0.55556,of imagery,  imageri,2
39726,0.52778,us of the devastating horror suffered by an entire people,  us devast horror suffer entir peopl,2
216677,0.5,throughout as he swaggers through his scenes,  throughout swagger scene,2
194660,0.5,billing,  bill,2
64331,0.9166700000000001,Best of all is Garcia  who perfectly portrays the desperation of a very insecure man ,  best garcia perfectli portray desper insecur man,4
67990,0.52778,One of recent memory,  one recent memori,2
170686,0.40278,selfindulgent film,  selfindulg film,2
112219,0.5,a livingroom War,  livingroom war,2
112884,0.61111,a thing that already knows it s won,  thing alreadi know,3
133203,0.63889,stance is admirable ,  stanc admir,3
192430,0.65278,an  A  list cast and some strong supporting players,  list cast strong support player,3
224451,0.5,Jampacked with literally bruising jokes ,  jampack liter bruis joke,2
140833,0.5,young boy,  young boy,2
145518,0.34722,Full of flatulence jokes and mild sexual references  Kung Pow  is the kind of movie that s criticproof  simply because it aims so low ,  full flatul joke mild sexual refer kung pow kind movi criticproof simpli aim low,1
145827,0.61111,Historical dramas fused with love triangle is a well worn conceit  But,  histor drama fuse love triangl well worn conceit,3
235370,0.45833,rhetoric  which are included,  rhetor includ,2
103784,0.73611,A pleasant and engaging enough,  pleasant engag enough,3
179633,0.45833,s antiCatholic,  anticathol,2
218810,0.22221999999999997,waste their time,  wast time,1
6266,0.65278,essential,  essenti,3
14519,0.5,The year,  year,2
88725,0.5,of liberalism,  liber,2
110044,0.34722,The one notsosmall problem with Expecting,  one notsosmal problem expect,1
46251,0.70833,Mr  Spielberg and his company just want you to enjoy yourselves without feeling conned ,  Mr spielberg compani want enjoy without feel con,3
25248,0.69444,Escapism in its purest form ,  escap purest form,3
142929,0.5,st power,  st power,2
2389,0.52778,squeeze the action and our emotions into the alltoofamiliar dramatic arc of the holocaust escape story,  squeez action emot alltoofamiliar dramat arc holocaust escap stori,2
31407,0.5,extradition,  extradit,2
8352,0.5,lantern,  lantern,2
81987,0.61111,he expresses our most basic emotions,  express basic emot,3
178844,0.75,worthy environmentalism,  worthi environment,3
39105,0.58333,to Scott s charismatic Roger and Eisenberg s sweet nephew,  scott charismat roger eisenberg sweet nephew,2
226588,0.61111,There are slow and repetitive parts  but it has just enough spice to keep it interesting ,  slow repetit part enough spice keep interest,3
18037,0.38889,while you wait for the story to get going,  wait stori get go,1
99555,0.27778,want to leave your date behind for this one,  want leav date behind one,1
152967,0.31944,adolescent melodramatics,  adolesc melodramat,1
64187,0.5,Austin Powers,  austin power,2
128045,0.63889,no trouble sitting for Blade II,  troubl sit blade II,3
86150,0.54167,literary figures,  literari figur,2
167577,0.63889,of kinky softcore imagery with naughty fun,  kinki softcor imageri naughti fun,3
163493,0.26389,is the type of movie best enjoyed by frat boys and college kids while sucking on the bong and downing one alcoholic beverage after another ,  type movi best enjoy frat boy colleg kid suck bong down one alcohol beverag anoth,1
85358,0.5,its potential audience  Who knew,  potenti audienc knew,2
123328,0.5,indigenous people,  indigen peopl,2
82416,0.61111,honesty and respect,  honesti respect,3
166926,0.27778,nonsensical jargon and stiffupperlip laboriousness ,  nonsens jargon stiffupperlip labori,1
99388,0.69444,vibrant  colorful world,  vibrant color world,3
175219,0.48611000000000004,they re often undone by Howard s selfconscious attempts to find a  literary  filmmaking style to match his subject,  often undon howard selfconsci attempt find literari filmmak style match subject,2
142246,0.5, is the script ,  script,2
46968,0.51389,The Widowmaker is derivative  overlong  and bombastic  yet surprisingly entertaining,  widowmak deriv overlong bombast yet surprisingli entertain,2
25635,0.5,I think  than Iris ,  think iri,2
216931,0.5,to cello music,  cello music,2
91550,0.56944,respect and,  respect,2
8451,0.48611000000000004,like a reading from bartlett s familiar quotations,  like read bartlett familiar quotat,2
21131,0.81944,its ambitions are equally  and admirably  uncommercial ,  ambit equal admir uncommerci,4
188406,0.5,The movie  shot on digital videotape rather than film ,  movi shot digit videotap rather film,2
169549,0.43056000000000005,quickcut editing,  quickcut edit,2
109251,0.9027799999999999,Such master screenwriting comes courtesy of John Pogue  the Yale grad who previously gave us  The Skulls  and last year s  Rollerball  ,  master screenwrit come courtesi john pogu yale grad previous gave us skull last year rollerbal,4
75178,0.5,based on ugly ideas instead of ugly behavior  as Happiness was,  base ugli idea instead ugli behavior happi,2
99135,0.45833,unsubtle and Hollywoodpredictable,  unsubtl hollywoodpredict,2
169543,0.33333,quality naptime,  qualiti naptim,1
127833,0.40278,need of some trims and a more chemistry between its stars,  need trim chemistri star,2
46553,0.63889,Predictable storyline and bythebook scripting is all but washed away by sumptuous ocean visuals and the cinematic stylings of director John Stockwell ,  predict storylin bythebook script wash away sumptuou ocean visual cinemat style director john stockwel,3
193337,0.5,as Tremors,  tremor,2
167779,0.76389,of the excellent  MGM version,  excel mgm version,3
24349,0.69444,A gentle blend,  gentl blend,3
150099,0.30556,There are touching moments in Etoiles  but for the most part this is a dull  dour documentary on what ought to be a joyful or at least fascinating subject ,  touch moment etoil part dull dour documentari ought joy least fascin subject,1
220212,0.27778,you d probably turn it off  convinced that you had already seen that movie ,  probabl turn convinc alreadi seen movi,1
20507,0.45833,examines,  examin,2
148301,0.5,Robert Forster,  robert forster,2
219905,0.27778,without thrills and a mystery devoid,  without thrill mysteri devoid,1
229800,0.30556,charge money for this  ,  charg money,1
129954,0.23611,painful improbability,  pain improb,1
224125,0.98611,It s a masterpeice ,  masterpeic,4
52192,0.61111,good at this kind of thing  unlike the Americans  who have a passion for Musketeers  only to spoof them,  good kind thing unlik american passion musket spoof,3
99802,0.59722,wellconstructed fluff ,  wellconstruct fluff,2
11663,0.52778,the movie  despite its rough edges and a tendency to sag in certain places  is wry and engrossing,  movi despit rough edg tendenc sag certain place wri engross,2
209833,0.25,proves once again that a man in drag is not in and of himself funny ,  prove man drag funni,1
183462,0.47222,Director Yu seems far more interested in grossout humor than in showing us wellthought stunts or a car chase that we have nt seen    times ,  director Yu seem far interest grossout humor show us wellthought stunt car chase nt seen time,2
105424,0.54167,Die Another Day is only intermittently entertaining but it s hard not to be a sucker for its charms,  die anoth day intermitt entertain hard sucker charm,2
104081,0.65278,Adam Watstein with finishing it at all,  adam watstein finish,3
2936,0.63889,to live  but a fine little amusebouche to keep your appetite,  live fine littl amusebouch keep appetit,3
177177,0.5,unfold,  unfold,2
68484,0.5,Rohmer s,  rohmer,2
209201,0.38889,performing in a film that is only mildly diverting,  perform film mildli divert,1
79133,0.86111,enthusiastically invokes the percussion rhythm  the brass soul and the sense of fierce competition that helps make great marching bands half the fun of college football games,  enthusiast invok percuss rhythm brass soul sens fierc competit help make great march band half fun colleg footbal game,4
181410,0.5,thcentury,  thcenturi,2
93714,0.72222,sublime music,  sublim music,3
194644,0.79167,big splash,  big splash,3
91624,0.44443999999999995,reveals the curse of a selfhatred instilled by rigid social mores,  reveal curs selfhatr instil rigid social more,2
15719,0.5,extends,  extend,2
82296,0.5,his own brand of liberalism,  brand liber,2
101426,0.41667,m not even a fan of the genre,  even fan genr,2
63145,0.65278,A livewire film that,  livewir film,3
216137,0.55556,there are side stories aplenty,  side stori aplenti,2
184037,0.5,French  Japanese and Hollywood cultures,  french japanes hollywood cultur,2
67007,0.625,Kiarostami has crafted a deceptively casual ode to children and managed to convey a tiny sense of hope ,  kiarostami craft decept casual ode children manag convey tini sens hope,3
5540,0.61111,childhood innocence,  childhood innoc,3
73219,0.88889,adds substantial depth to this shocking testament to antiSemitism and neofascism ,  add substanti depth shock testament antisemit neofasc,4
80618,0.51389,from having a real writer plot out all of the characters  moves and overlapping story,  real writer plot charact move overlap stori,2
72704,0.44443999999999995,a transit city on the West African coast struggling against foreign influences,  transit citi west african coast struggl foreign influenc,2
75714,0.68056,bittersweet bite,  bittersweet bite,3
69221,0.625,That rare movie that works on any number of levels ,  rare movi work number level,3
105692,0.58333,Even with all its botches,  even botch,2
77872,0.69444,deft comic timing,  deft comic time,3
49675,0.80556,best and most mature,  best matur,4
83213,0.5,in ways that elude the more nationally settled,  way elud nation settl,2
213879,0.20833000000000002,that the less charitable might describe as a castrated,  less charit might describ castrat,1
14059,0.77778,Good fun,  good fun,3
119871,0.625,feel nostalgia for movies you grew up with,  feel nostalgia movi grew,3
37383,0.56944,strikes,  strike,2
17480,0.70833,the act is still charming here ,  act still charm,3
5498,0.5,chaplin s city,  chaplin citi,2
128145,0.38889,notsobig,  notsobig,1
55285,0.51389,of affection,  affect,2
181901,0.23611,A potentially good comic premise and excellent cast are terribly wasted ,  potenti good comic premis excel cast terribl wast,1
111293,0.63889,Yale grad,  yale grad,3
7492,0.58333,in the most straightfaced fashion,  straightfac fashion,2
60088,0.59722,when it hits its mark,  hit mark,2
90054,0.44443999999999995,parlor,  parlor,2
31088,0.93056,endlessly fascinating  landmark movie,  endlessli fascin landmark movi,4
200186,0.65278,grandeur  shots,  grandeur shot,3
198152,0.20833000000000002,ever such a dependable concept was botched in execution,  ever depend concept botch execut,1
195647,0.15278,cheesy backdrops  ridiculous action sequences ,  cheesi backdrop ridicul action sequenc,0
189284,0.76389,True to its animatronic roots,  true animatron root,3
9495,0.26389,one of those films that started with a great premise and then just fell apart ,  one film start great premis fell apart,1
4926,0.25,assaultive,  assault,1
39457,0.5,trio,  trio,2
50372,0.52778,conditioning and popcorn,  condit popcorn,2
215261,0.45833,the only thing that I ever saw that was written down were the zeroes on my paycheck,  thing ever saw written zero paycheck,2
96175,0.86111,the most goodhearted yet sensual entertainment,  goodheart yet sensual entertain,4
135676,0.61111,the lovers,  lover,3
222083,0.76389,A serious movie with serious ideas,  seriou movi seriou idea,3
230194,0.5,did happen,  happen,2
221746,0.69444, full of life and small delights ,  full life small delight,3
63044,0.76389,A fleetfooted and pleasingly upbeat family diversion ,  fleetfoot pleasingli upbeat famili divers,3
214206,0.45833,the bizarre realm,  bizarr realm,2
159152,0.48611000000000004,find ourselves longing for the block of wood to come back ,  find long block wood come back,2
143132,0.20833000000000002,A great ending does nt make up for a weak movie  and Crazy as Hell does nt even have a great ending ,  great end nt make weak movi crazi hell nt even great end,1
183491,0.5,Disney sequels,  disney sequel,2
112611,0.55556,a resonant undertone of tragedy,  reson underton tragedi,2
179367,0.44443999999999995,d want to smash its face in,  want smash face,2
163875,0.44443999999999995,it necessary to document all this emotional misery,  necessari document emot miseri,2
179794,0.27778,s insanely violent and very graphic,  insan violent graphic,1
39632,0.5,uniformly,  uniformli,2
144304,0.38889,But Daphne  you re too Buff   Fred thinks he s tough   And Velma,  daphn buff fred think tough velma,1
204583,0.375,knockoff,  knockoff,1
18451,0.66667, prevents the proceedings from feeling repetitious  as does the appropriately brief minute running time,  prevent proceed feel repetiti appropri brief minut run time,3
